Parameter_Value,CLm,P97m,P51m,ELm,Parameter,Source CSV,CLm_delta,P97m_delta,P51m_delta,ELm_delta,FoldChange
0.09936607,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.466507371
0.10930268,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.513158122
0.12023295,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.564473944
0.13225624,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.620921315
0.14548187,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.683013474
0.16003005,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.751314789
0.17603306,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.826446291
0.19363636,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,0.909090892
0.213,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1
0.213,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1
0.2343,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1.1
0.25773,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1.21
0.283503,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1.331
0.3118533,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1.4641
0.34303863,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1.61051
0.37734249,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1.771560986
0.41507674,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,1.948717089
0.45658442,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,2.143588826
0.50224286,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,2.3579477
0.55246714,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,2.593742441
0.60771386,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,2.853116714
0.66848524,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,3.138428357
0.73533377,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,3.452271221
0.80886715,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,3.797498357
0.88975386,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,4.177248169
0.97872925,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,4.594973005
1.07660217,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,5.054470282
1.18426239,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,5.559917324
1.30268863,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,6.115909061
1.43295749,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,6.727499953
1.57625324,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,7.400249953
1.73387856,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,8.14027493
1.90726642,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,8.954302441
2.09799306,27.71428571,27.75,27.75,27.75,k1D,period_data_k1D.csv,0,0,0,0,9.849732676
0.02909724,,,,,k1L,period_data_k1L.csv,,,,,0.101525611
0.03200696,,,,,k1L,period_data_k1L.csv,,,,,0.111678158
0.03520766,,43,42.75,42.75,k1L,period_data_k1L.csv,,15.25,15,15,0.122845987
0.03872842,41.25,41.25,41.2,41.2,k1L,period_data_k1L.csv,13.53571429,13.5,13.45,13.45,0.135130565
0.04260126,39.8,39.8,39.8,40,k1L,period_data_k1L.csv,12.08571429,12.05,12.05,12.25,0.148643615
0.04686139,38.6,38.6,38.6,38.6,k1L,period_data_k1L.csv,10.88571429,10.85,10.85,10.85,0.16350799
0.05154753,37.83333333,37.8,37.8,37.6,k1L,period_data_k1L.csv,10.11904762,10.05,10.05,9.85,0.179858793
0.05670228,37.6,37.5,37.4,37.4,k1L,period_data_k1L.csv,9.885714286,9.75,9.65,9.65,0.197844662
0.06237251,37.4,37.5,37.4,37.4,k1L,period_data_k1L.csv,9.685714286,9.75,9.65,9.65,0.217629135
0.06860976,37.4,37.6,37.6,37.4,k1L,period_data_k1L.csv,9.685714286,9.85,9.85,9.65,0.239392045
0.07547074,37.2,37.2,37.16666667,37.33333333,k1L,period_data_k1L.csv,9.485714286,9.45,9.416666667,9.583333333,0.263331263
0.08301781,37,37.2,37,37,k1L,period_data_k1L.csv,9.285714286,9.45,9.25,9.25,0.289664375
0.09131959,36.66666667,36.6,36.66666667,36.6,k1L,period_data_k1L.csv,8.952380952,8.85,8.916666667,8.85,0.318630809
0.10045155,36,36.16666667,36,36,k1L,period_data_k1L.csv,8.285714286,8.416666667,8.25,8.25,0.350493894
0.11049671,35.5,35.5,35.6,35.4,k1L,period_data_k1L.csv,7.785714286,7.75,7.85,7.65,0.385543301
0.12154638,34.8,34.66666667,34.83333333,34.83333333,k1L,period_data_k1L.csv,7.085714286,6.916666667,7.083333333,7.083333333,0.424097627
0.13370102,34,34.2,34,34,k1L,period_data_k1L.csv,6.285714286,6.45,6.25,6.25,0.466507397
0.14707112,33.33333333,33.16666667,33.28571429,33.16666667,k1L,period_data_k1L.csv,5.619047619,5.416666667,5.535714286,5.416666667,0.51315813
0.16177823,32.42857143,32.5,32.5,32.5,k1L,period_data_k1L.csv,4.714285714,4.75,4.75,4.75,0.564473936
0.17795605,31.66666667,31.66666667,31.71428571,31.71428571,k1L,period_data_k1L.csv,3.952380952,3.916666667,3.964285714,3.964285714,0.620921319
0.19575166,30.85714286,30.83333333,30.85714286,30.83333333,k1L,period_data_k1L.csv,3.142857143,3.083333333,3.107142857,3.083333333,0.683013468
0.21532682,30,30,30,30,k1L,period_data_k1L.csv,2.285714286,2.25,2.25,2.25,0.751314794
0.2368595,29.28571429,29.28571429,29.28571429,29.28571429,k1L,period_data_k1L.csv,1.571428571,1.535714286,1.535714286,1.535714286,0.826446267
0.26054545,28.5,28.5,28.42857143,28.42857143,k1L,period_data_k1L.csv,0.785714286,0.75,0.678571429,0.678571429,0.909090893
0.2866,27.71428571,27.75,27.75,27.75,k1L,period_data_k1L.csv,0,0,0,0,1
0.2866,27.71428571,27.75,27.75,27.75,k1L,period_data_k1L.csv,0,0,0,0,1
0.31526,27,27,27,27,k1L,period_data_k1L.csv,-0.714285714,-0.75,-0.75,-0.75,1.1
0.346786,26.375,26.375,26.375,26.25,k1L,period_data_k1L.csv,-1.339285714,-1.375,-1.375,-1.5,1.21
0.3814646,25.66666667,25.75,25.625,25.625,k1L,period_data_k1L.csv,-2.047619048,-2,-2.125,-2.125,1.331
0.41961106,25,24.88888889,25,24.88888889,k1L,period_data_k1L.csv,-2.714285714,-2.861111111,-2.75,-2.861111111,1.4641
0.46157217,24.25,24.33333333,24.33333333,24.33333333,k1L,period_data_k1L.csv,-3.464285714,-3.416666667,-3.416666667,-3.416666667,1.610510014
0.50772938,23.77777778,23.77777778,23.66666667,23.8,k1L,period_data_k1L.csv,-3.936507937,-3.972222222,-4.083333333,-3.95,1.771560991
0.55850232,23.22222222,23.11111111,23.22222222,23.22222222,k1L,period_data_k1L.csv,-4.492063492,-4.638888889,-4.527777778,-4.527777778,1.948717097
0.61435255,22.6,22.7,22.55555556,22.55555556,k1L,period_data_k1L.csv,-5.114285714,-5.05,-5.194444444,-5.194444444,2.1435888
0.67578781,22.11111111,22.1,22.1,22.1,k1L,period_data_k1L.csv,-5.603174603,-5.65,-5.65,-5.65,2.357947697
0.74336659,21.6,21.6,21.6,21.6,k1L,period_data_k1L.csv,-6.114285714,-6.15,-6.15,-6.15,2.593742463
0.81770325,21.2,21.1,21.09090909,21.2,k1L,period_data_k1L.csv,-6.514285714,-6.65,-6.659090909,-6.55,2.853116713
0.89947357,20.72727273,20.7,20.7,20.8,k1L,period_data_k1L.csv,-6.987012987,-7.05,-7.05,-6.95,3.138428367
0.98942093,20.36363636,20.36363636,20.4,20.36363636,k1L,period_data_k1L.csv,-7.350649351,-7.386363636,-7.35,-7.386363636,3.452271214
1.08836302,20.09090909,20.09090909,20.09090909,20.18181818,k1L,period_data_k1L.csv,-7.623376623,-7.659090909,-7.659090909,-7.568181818,3.797498325
1.19719933,20.1,20.09090909,20.09090909,20,k1L,period_data_k1L.csv,-7.614285714,-7.659090909,-7.659090909,-7.75,4.177248186
1.31691926,20.125,,20.11111111,,k1L,period_data_k1L.csv,-7.589285714,,-7.638888889,,4.594972994
1.44861118,,,,,k1L,period_data_k1L.csv,,,,,5.054470272
1.5934723,,,,,k1L,period_data_k1L.csv,,,,,5.559917306
1.75281953,,,,,k1L,period_data_k1L.csv,,,,,6.115909037
1.92810149,,,,,k1L,period_data_k1L.csv,,,,,6.727499965
2.12091163,,,,,k1L,period_data_k1L.csv,,,,,7.40024993
2.3330028,,,,,k1L,period_data_k1L.csv,,,,,8.140274948
2.56630308,,,,,k1L,period_data_k1L.csv,,,,,8.954302442
2.82293338,,,,,k1L,period_data_k1L.csv,,,,,9.849732659
0.03553396,,,,,k2,period_data_k2.csv,,,,,0.1015256
0.03908736,,,,,k2,period_data_k2.csv,,,,,0.111678171
0.04299609,,,,,k2,period_data_k2.csv,,,,,0.122845971
0.0472957,,,,,k2,period_data_k2.csv,,,,,0.135130571
0.05202527,,,,,k2,period_data_k2.csv,,,,,0.148643629
0.0572278,,,,,k2,period_data_k2.csv,,,,,0.163508
0.06295058,,,,,k2,period_data_k2.csv,,,,,0.1798588
0.06924563,,,,,k2,period_data_k2.csv,,,,,0.197844657
0.0761702,,,,,k2,period_data_k2.csv,,,,,0.217629143
0.08378722,,,,,k2,period_data_k2.csv,,,,,0.239392057
0.09216594,,,,,k2,period_data_k2.csv,,,,,0.263331257
0.10138253,,,,,k2,period_data_k2.csv,,,,,0.289664371
0.11152079,,,,,k2,period_data_k2.csv,,,,,0.318630829
0.12267286,,,,,k2,period_data_k2.csv,,,,,0.350493886
0.13494015,,,,,k2,period_data_k2.csv,,,,,0.385543286
0.14843417,30.28571429,30.14285714,30.16666667,30.16666667,k2,period_data_k2.csv,2.571428571,2.392857143,2.416666667,2.416666667,0.424097629
0.16327758,29.14285714,29,29.14285714,29.14285714,k2,period_data_k2.csv,1.428571429,1.25,1.392857143,1.392857143,0.466507371
0.17960534,28.42857143,28.42857143,28.375,28.5,k2,period_data_k2.csv,0.714285714,0.678571429,0.625,0.75,0.513158114
0.19756588,28.42857143,28.42857143,28.28571429,28.42857143,k2,period_data_k2.csv,0.714285714,0.678571429,0.535714286,0.678571429,0.564473943
0.21732246,28.375,28.42857143,28.42857143,28.42857143,k2,period_data_k2.csv,0.660714286,0.678571429,0.678571429,0.678571429,0.620921314
0.23905471,28.375,28.42857143,28.28571429,28.28571429,k2,period_data_k2.csv,0.660714286,0.678571429,0.535714286,0.535714286,0.683013457
0.26296018,28.25,28.14285714,28.28571429,28.28571429,k2,period_data_k2.csv,0.535714286,0.392857143,0.535714286,0.535714286,0.7513148
0.2892562,28.125,28.125,28.14285714,28.14285714,k2,period_data_k2.csv,0.410714286,0.375,0.392857143,0.392857143,0.826446286
0.31818182,28,28,27.85714286,27.875,k2,period_data_k2.csv,0.285714286,0.25,0.107142857,0.125,0.909090914
0.35,27.71428571,27.75,27.75,27.75,k2,period_data_k2.csv,0,0,0,0,1
0.385,27.57142857,27.5,27.5,27.5,k2,period_data_k2.csv,-0.142857143,-0.25,-0.25,-0.25,1.1
0.4235,27.375,27.28571429,27.375,27.375,k2,period_data_k2.csv,-0.339285714,-0.464285714,-0.375,-0.375,1.21
0.46585,27.25,27.14285714,27.25,27.125,k2,period_data_k2.csv,-0.464285714,-0.607142857,-0.5,-0.625,1.331
0.512435,27.125,27,27.125,27.14285714,k2,period_data_k2.csv,-0.589285714,-0.75,-0.625,-0.607142857,1.4641
0.5636785,27.125,27,27,27,k2,period_data_k2.csv,-0.589285714,-0.75,-0.75,-0.75,1.61051
0.62004635,27.125,27,27,27,k2,period_data_k2.csv,-0.589285714,-0.75,-0.75,-0.75,1.771561
0.68205099,27.125,27.125,27.14285714,27,k2,period_data_k2.csv,-0.589285714,-0.625,-0.607142857,-0.75,1.948717114
0.75025608,27.25,27.25,27.25,27.14285714,k2,period_data_k2.csv,-0.464285714,-0.5,-0.5,-0.607142857,2.1435888
0.82528169,27.375,27.42857143,27.375,27.375,k2,period_data_k2.csv,-0.339285714,-0.321428571,-0.375,-0.375,2.357947686
0.90780986,27.875,27.85714286,27.875,27.75,k2,period_data_k2.csv,0.160714286,0.107142857,0.125,0,2.593742457
0.99859085,28.14285714,28.25,28.125,28.25,k2,period_data_k2.csv,0.428571429,0.5,0.375,0.5,2.853116714
1.09844993,28.57142857,28.625,28.71428571,28.57142857,k2,period_data_k2.csv,0.857142857,0.875,0.964285714,0.821428571,3.138428371
1.20829493,29,29.14285714,29.14285714,29.14285714,k2,period_data_k2.csv,1.285714286,1.392857143,1.392857143,1.392857143,3.452271229
1.32912442,29.57142857,29.42857143,29.57142857,29.57142857,k2,period_data_k2.csv,1.857142857,1.678571429,1.821428571,1.821428571,3.797498343
1.46203686,29.71428571,29.57142857,29.71428571,29.57142857,k2,period_data_k2.csv,2,1.821428571,1.964285714,1.821428571,4.177248171
1.60824055,29.42857143,29.42857143,29.42857143,29.42857143,k2,period_data_k2.csv,1.714285714,1.678571429,1.678571429,1.678571429,4.594973
1.7690646,28.71428571,28.85714286,28.71428571,28.85714286,k2,period_data_k2.csv,1,1.107142857,0.964285714,1.107142857,5.054470286
1.94597106,,,,,k2,period_data_k2.csv,,,,,5.559917314
2.14056817,,,,,k2,period_data_k2.csv,,,,,6.115909057
2.35462498,,,,,k2,period_data_k2.csv,,,,,6.727499943
2.59008748,,,,,k2,period_data_k2.csv,,,,,7.400249943
2.84909623,,,,,k2,period_data_k2.csv,,,,,8.140274943
3.13400585,,,,,k2,period_data_k2.csv,,,,,8.954302429
3.44740644,,,,,k2,period_data_k2.csv,,,,,9.849732686
0.05907775,43,43,43.25,43,k3,period_data_k3.csv,15.28571429,15.25,15.5,15.25,0.101525606
0.06498552,42.5,42.6,42.25,42.6,k3,period_data_k3.csv,14.78571429,14.85,14.5,14.85,0.111678158
0.07148407,41.75,41.8,41.8,41.8,k3,period_data_k3.csv,14.03571429,14.05,14.05,14.05,0.12284597
0.07863248,40.8,40.8,40.8,41,k3,period_data_k3.csv,13.08571429,13.05,13.05,13.25,0.135130572
0.08649573,40,40,40,40,k3,period_data_k3.csv,12.28571429,12.25,12.25,12.25,0.148643633
0.0951453,39,38.8,39,39,k3,period_data_k3.csv,11.28571429,11.05,11.25,11.25,0.163507991
0.10465983,38,38,38,37.8,k3,period_data_k3.csv,10.28571429,10.25,10.25,10.05,0.17985879
0.11512581,37,37,37,37,k3,period_data_k3.csv,9.285714286,9.25,9.25,9.25,0.197844664
0.12663839,36,36,36,36,k3,period_data_k3.csv,8.285714286,8.25,8.25,8.25,0.217629129
0.13930223,35,35.2,35,35.16666667,k3,period_data_k3.csv,7.285714286,7.45,7.25,7.416666667,0.239392043
0.15323246,34.33333333,34.33333333,34.16666667,34.33333333,k3,period_data_k3.csv,6.619047619,6.583333333,6.416666667,6.583333333,0.26333126
0.1685557,33.5,33.33333333,33.5,33.33333333,k3,period_data_k3.csv,5.785714286,5.583333333,5.75,5.583333333,0.289664375
0.18541127,32.71428571,32.66666667,32.66666667,32.66666667,k3,period_data_k3.csv,5,4.916666667,4.916666667,4.916666667,0.318630813
0.2039524,32,32,32,32,k3,period_data_k3.csv,4.285714286,4.25,4.25,4.25,0.350493899
0.22434764,31.33333333,31.42857143,31.42857143,31.42857143,k3,period_data_k3.csv,3.619047619,3.678571429,3.678571429,3.678571429,0.385543289
0.2467824,30.85714286,30.83333333,30.85714286,30.85714286,k3,period_data_k3.csv,3.142857143,3.083333333,3.107142857,3.107142857,0.424097611
0.27146064,30.28571429,30.28571429,30.28571429,30.28571429,k3,period_data_k3.csv,2.571428571,2.535714286,2.535714286,2.535714286,0.466507372
0.29860671,29.85714286,29.85714286,29.85714286,29.85714286,k3,period_data_k3.csv,2.142857143,2.107142857,2.107142857,2.107142857,0.51315812
0.32846738,29.28571429,29.42857143,29.42857143,29.42857143,k3,period_data_k3.csv,1.571428571,1.678571429,1.678571429,1.678571429,0.56447393
0.36131412,29.14285714,29,29,29.14285714,k3,period_data_k3.csv,1.428571429,1.25,1.25,1.392857143,0.620921327
0.39744553,28.625,28.71428571,28.71428571,28.71428571,k3,period_data_k3.csv,0.910714286,0.964285714,0.964285714,0.964285714,0.683013456
0.43719008,28.5,28.5,28.42857143,28.42857143,k3,period_data_k3.csv,0.785714286,0.75,0.678571429,0.678571429,0.751314796
0.48090909,28.14285714,28.125,28.14285714,28.125,k3,period_data_k3.csv,0.428571429,0.375,0.392857143,0.375,0.826446279
0.529,27.85714286,28,28,28,k3,period_data_k3.csv,0.142857143,0.25,0.25,0.25,0.909090909
0.5819,27.71428571,27.75,27.75,27.75,k3,period_data_k3.csv,0,0,0,0,1
0.64009,27.57142857,27.625,27.5,27.5,k3,period_data_k3.csv,-0.142857143,-0.125,-0.25,-0.25,1.1
0.704099,27.42857143,27.5,27.375,27.375,k3,period_data_k3.csv,-0.285714286,-0.25,-0.375,-0.375,1.21
0.7745089,27.28571429,27.375,27.375,27.375,k3,period_data_k3.csv,-0.428571429,-0.375,-0.375,-0.375,1.331
0.85195979,27.28571429,27.375,27.25,27.375,k3,period_data_k3.csv,-0.428571429,-0.375,-0.5,-0.375,1.4641
0.93715577,27.25,27.28571429,27.125,27.25,k3,period_data_k3.csv,-0.464285714,-0.464285714,-0.625,-0.5,1.610510002
1.03087135,27.25,27.14285714,27.25,27.125,k3,period_data_k3.csv,-0.464285714,-0.607142857,-0.5,-0.625,1.771561007
1.13395848,27.125,27.14285714,27.125,27.25,k3,period_data_k3.csv,-0.589285714,-0.607142857,-0.625,-0.5,1.948717099
1.24735433,27.125,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.589285714,-0.607142857,-0.625,-0.625,2.143588813
1.37208976,27.125,27.14285714,27,27.125,k3,period_data_k3.csv,-0.589285714,-0.607142857,-0.75,-0.625,2.357947689
1.50929874,27,27.14285714,27,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.75,-0.625,2.593742464
1.66022861,27,27.14285714,27,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.75,-0.625,2.853116704
1.82625147,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,3.138428373
2.00887662,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,3.452271215
2.20976428,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,3.797498333
2.43074071,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,4.17724817
2.67381478,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,4.594972985
2.94119626,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,5.054470287
3.23531588,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,5.559917305
3.55884747,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,6.115909039
3.91473222,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,6.727499948
4.30620544,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,7.40024994
4.73682599,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,8.140274944
5.21050859,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,8.95430244
5.73155944,27,27.14285714,27.125,27.125,k3,period_data_k3.csv,-0.714285714,-0.607142857,-0.625,-0.625,9.849732669
0.09391118,61,61,61,61,k4,period_data_k4.csv,33.28571429,33.25,33.25,33.25,0.1015256
0.1033023,58,58,58.33333333,58,k4,period_data_k4.csv,30.28571429,30.25,30.58333333,30.25,0.111678162
0.11363253,55,55,55,55,k4,period_data_k4.csv,27.28571429,27.25,27.25,27.25,0.122845978
0.12499578,52.33333333,52.25,52,52,k4,period_data_k4.csv,24.61904762,24.5,24.25,24.25,0.135130573
0.13749536,49.25,49.33333333,49.25,49.25,k4,period_data_k4.csv,21.53571429,21.58333333,21.5,21.5,0.148643632
0.15124489,46.75,46.75,46.75,46.75,k4,period_data_k4.csv,19.03571429,19,19,19,0.163507989
0.16636938,44.5,44.5,44.5,44.5,k4,period_data_k4.csv,16.78571429,16.75,16.75,16.75,0.179858789
0.18300632,42.5,42.4,42.6,42.6,k4,period_data_k4.csv,14.78571429,14.65,14.85,14.85,0.19784467
0.20130695,40.6,40.75,40.6,40.6,k4,period_data_k4.csv,12.88571429,13,12.85,12.85,0.217629135
0.22143765,39,39,39.2,39.2,k4,period_data_k4.csv,11.28571429,11.25,11.45,11.45,0.239392054
0.24358141,37.66666667,37.8,37.8,37.8,k4,period_data_k4.csv,9.952380952,10.05,10.05,10.05,0.263331254
0.26793955,36.4,36.5,36.33333333,36.5,k4,period_data_k4.csv,8.685714286,8.75,8.583333333,8.75,0.289664378
0.29473351,35.33333333,35.33333333,35.33333333,35.33333333,k4,period_data_k4.csv,7.619047619,7.583333333,7.583333333,7.583333333,0.318630822
0.32420686,34.33333333,34.33333333,34.33333333,34.2,k4,period_data_k4.csv,6.619047619,6.583333333,6.583333333,6.45,0.350493903
0.35662754,33.33333333,33.33333333,33.5,33.5,k4,period_data_k4.csv,5.619047619,5.583333333,5.75,5.75,0.385543286
0.3922903,32.57142857,32.66666667,32.5,32.5,k4,period_data_k4.csv,4.857142857,4.916666667,4.75,4.75,0.424097622
0.43151933,31.83333333,32,31.83333333,31.85714286,k4,period_data_k4.csv,4.119047619,4.25,4.083333333,4.107142857,0.466507384
0.47467126,31.16666667,31.14285714,31.14285714,31.28571429,k4,period_data_k4.csv,3.452380952,3.392857143,3.392857143,3.535714286,0.513158119
0.52213839,30.57142857,30.5,30.57142857,30.57142857,k4,period_data_k4.csv,2.857142857,2.75,2.821428571,2.821428571,0.564473935
0.57435222,30,30,30,30,k4,period_data_k4.csv,2.285714286,2.25,2.25,2.25,0.620921319
0.63178745,29.42857143,29.42857143,29.42857143,29.42857143,k4,period_data_k4.csv,1.714285714,1.678571429,1.678571429,1.678571429,0.683013459
0.69496619,29,29,29,29,k4,period_data_k4.csv,1.285714286,1.25,1.25,1.25,0.7513148
0.76446281,28.625,28.42857143,28.57142857,28.57142857,k4,period_data_k4.csv,0.910714286,0.678571429,0.821428571,0.821428571,0.826446281
0.84090909,28.14285714,28.125,28.14285714,28.125,k4,period_data_k4.csv,0.428571429,0.375,0.392857143,0.375,0.909090908
0.925,27.71428571,27.75,27.75,27.75,k4,period_data_k4.csv,0,0,0,0,1
1.0175,27.42857143,27.5,27.375,27.375,k4,period_data_k4.csv,-0.285714286,-0.25,-0.375,-0.375,1.1
1.11925,27.125,27.14285714,27.125,27.125,k4,period_data_k4.csv,-0.589285714,-0.607142857,-0.625,-0.625,1.21
1.231175,26.75,26.85714286,26.75,26.75,k4,period_data_k4.csv,-0.964285714,-0.892857143,-1,-1,1.331
1.3542925,26.625,26.625,26.625,26.625,k4,period_data_k4.csv,-1.089285714,-1.125,-1.125,-1.125,1.4641
1.48972175,26.25,26.25,26.25,26.375,k4,period_data_k4.csv,-1.464285714,-1.5,-1.5,-1.375,1.61051
1.63869393,26,26.125,26.125,26.125,k4,period_data_k4.csv,-1.714285714,-1.625,-1.625,-1.625,1.771561005
1.80256332,25.875,26,25.875,25.875,k4,period_data_k4.csv,-1.839285714,-1.75,-1.875,-1.875,1.948717103
1.98281965,25.75,25.625,25.75,25.75,k4,period_data_k4.csv,-1.964285714,-2.125,-2,-2,2.143588811
2.18110161,25.625,25.5,25.625,25.5,k4,period_data_k4.csv,-2.089285714,-2.25,-2.125,-2.25,2.357947686
2.39921178,25.375,25.375,25.375,25.375,k4,period_data_k4.csv,-2.339285714,-2.375,-2.375,-2.375,2.593742465
2.63913295,25.22222222,25.25,25.25,25.25,k4,period_data_k4.csv,-2.492063492,-2.5,-2.5,-2.5,2.853116703
2.90304625,25.11111111,25.125,25.25,25.125,k4,period_data_k4.csv,-2.603174603,-2.625,-2.5,-2.625,3.138428378
3.19335087,25.11111111,25,25,25.125,k4,period_data_k4.csv,-2.603174603,-2.75,-2.75,-2.625,3.452271211
3.51268596,24.88888889,24.875,24.875,25,k4,period_data_k4.csv,-2.825396825,-2.875,-2.875,-2.75,3.797498335
3.86395456,24.77777778,24.875,24.75,24.875,k4,period_data_k4.csv,-2.936507937,-2.875,-3,-2.875,4.177248173
4.25035001,24.77777778,24.66666667,24.625,24.625,k4,period_data_k4.csv,-2.936507937,-3.083333333,-3.125,-3.125,4.594972984
4.67538501,24.66666667,24.66666667,24.625,24.625,k4,period_data_k4.csv,-3.047619048,-3.083333333,-3.125,-3.125,5.054470281
5.14292351,24.55555556,24.66666667,24.625,24.625,k4,period_data_k4.csv,-3.158730159,-3.083333333,-3.125,-3.125,5.559917308
5.65721587,24.66666667,24.625,24.625,24.75,k4,period_data_k4.csv,-3.047619048,-3.125,-3.125,-3,6.115909049
6.22293745,24.66666667,24.625,24.75,24.75,k4,period_data_k4.csv,-3.047619048,-3.125,-3,-3,6.727499946
6.8452312,24.77777778,24.875,24.75,24.875,k4,period_data_k4.csv,-2.936507937,-2.875,-3,-2.875,7.400249946
7.52975432,25,24.875,25,24.875,k4,period_data_k4.csv,-2.714285714,-2.875,-2.75,-2.875,8.140274941
8.28272975,25,25,25,25,k4,period_data_k4.csv,-2.714285714,-2.75,-2.75,-2.75,8.954302432
