Parameter_Value,CLm,P97m,P51m,ELm,Parameter,Source CSV,CLm_delta,P97m_delta,P51m_delta,ELm_delta,FoldChange
2.09608883,24,24,24,11.78947368,Bp4,period_data_Bp4.csv,0,0,0,-12.21052632,5.054470292
2.30569771,24,24,23.88888889,11.78947368,Bp4,period_data_Bp4.csv,0,0,-0.111111111,-12.21052632,5.559917314
2.53626748,24,24,23.88888889,12.70588235,Bp4,period_data_Bp4.csv,0,0,-0.111111111,-11.29411765,6.115909043
2.78989423,24,24,23.88888889,15.42857143,Bp4,period_data_Bp4.csv,0,0,-0.111111111,-8.571428571,6.727499952
3.06888365,24,24,19.54545455,18,Bp4,period_data_Bp4.csv,0,0,-4.454545455,-6,7.40024994
3.37577202,24,24,14.4,21.6,Bp4,period_data_Bp4.csv,0,0,-9.6,-2.4,8.140274946
3.71334922,24,24,12.70588235,24,Bp4,period_data_Bp4.csv,0,0,-11.29411765,0,8.954302435
4.08468414,24,24,11.89473684,24,Bp4,period_data_Bp4.csv,0,0,-12.10526316,0,9.849732674
0.03286384,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.10152561
0.03615022,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.111678159
0.03976524,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.122845968
0.04374177,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.135130584
0.04811594,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.148643621
0.05292754,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.163508001
0.05822029,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.179858789
0.06404232,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.197844671
0.07044655,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.217629132
0.07749121,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.239392061
0.08524033,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.263331264
0.09376436,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.289664381
0.1031408,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.318630831
0.11345488,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.350493914
0.12480036,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.385543281
0.1372804,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.424097621
0.15100844,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.466507383
0.16610928,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.513158109
0.18272021,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.564473926
0.20099223,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.620921316
0.22109146,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.683013469
0.2432006,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.751314798
0.26752066,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.826446277
0.29427273,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,0.909090918
0.3237,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1
0.35607,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1.1
0.391677,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1.21
0.4308447,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1.331
0.47392917,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1.4641
0.52132209,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1.610510009
0.5734543,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1.771561013
0.63079973,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,1.948717115
0.6938797,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,2.143588817
0.76326767,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,2.357947698
0.83959443,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,2.593742447
0.92355388,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,2.853116713
1.01590927,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,3.13842839
1.11750019,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,3.452271208
1.22925021,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,3.797498332
1.35217523,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,4.177248162
1.48739276,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,4.594973
1.63613203,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,5.054470281
1.79974523,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,5.5599173
1.97971976,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,6.115909052
2.17769173,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,6.727499938
2.39546091,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,7.400249954
2.635007,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,8.140274946
2.8985077,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,8.954302441
3.18835847,24,24,24,24,Ck9,period_data_Ck9.csv,0,0,0,0,9.849732685
0.08802269,24,24,23.875,21.6,Cm9,period_data_Cm9.csv,0,0,-0.125,-2.4,0.101525594
0.09682496,24,24,23.875,21.6,Cm9,period_data_Cm9.csv,0,0,-0.125,-2.4,0.111678155
0.10650746,24,24,23.875,21.6,Cm9,period_data_Cm9.csv,0,0,-0.125,-2.4,0.122845975
0.1171582,24,24,23.875,19.63636364,Cm9,period_data_Cm9.csv,0,0,-0.125,-4.363636364,0.135130565
0.12887403,24,24,23.875,19.63636364,Cm9,period_data_Cm9.csv,0,0,-0.125,-4.363636364,0.148643633
0.14176143,24,24,23.875,19.63636364,Cm9,period_data_Cm9.csv,0,0,-0.125,-4.363636364,0.163507993
0.15593757,24,24,24,18,Cm9,period_data_Cm9.csv,0,0,0,-6,0.179858789
0.17153133,24,24,24,18,Cm9,period_data_Cm9.csv,0,0,0,-6,0.197844671
0.18868446,24.11111111,24,24.11111111,16.61538462,Cm9,period_data_Cm9.csv,0.111111111,0,0.111111111,-7.384615385,0.217629135
0.20755291,24.11111111,24.11111111,24.11111111,15.42857143,Cm9,period_data_Cm9.csv,0.111111111,0.111111111,0.111111111,-8.571428571,0.239392053
0.2283082,24.11111111,24.11111111,24.11111111,15.42857143,Cm9,period_data_Cm9.csv,0.111111111,0.111111111,0.111111111,-8.571428571,0.263331257
0.25113902,24.11111111,24.11111111,24.22222222,15.42857143,Cm9,period_data_Cm9.csv,0.111111111,0.111111111,0.222222222,-8.571428571,0.289664383
0.27625292,24.11111111,24.11111111,24.22222222,16.07692308,Cm9,period_data_Cm9.csv,0.111111111,0.111111111,0.222222222,-7.923076923,0.318630819
0.30387821,24.11111111,24.11111111,24.33333333,23.11111111,Cm9,period_data_Cm9.csv,0.111111111,0.111111111,0.333333333,-0.888888889,0.350493899
0.33426603,24.11111111,24,24.11111111,13.5,Cm9,period_data_Cm9.csv,0.111111111,0,0.111111111,-10.5,0.385543287
0.36769264,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.424097624
0.4044619,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.466507382
0.44490809,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.51315812
0.4893989,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.564473933
0.53833879,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.620921326
0.59217267,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.68301346
0.65138993,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.751314798
0.71652893,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.826446286
0.78818182,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,0.909090911
0.867,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1
0.9537,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1.1
1.04907,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1.21
1.153977,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1.331
1.2693747,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1.4641
1.39631217,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1.61051
1.53594339,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1.771561003
1.68953773,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,1.948717105
1.8584915,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,2.143588812
2.04434065,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,2.357947693
2.24877471,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,2.593742457
2.47365218,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,2.853116701
2.7210174,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,3.138428374
2.99311914,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,3.452271211
3.29243106,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,3.797498339
3.62167416,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,4.177248166
3.98384158,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,4.594972987
4.38222574,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,5.054470288
4.82044831,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,5.559917313
5.30249314,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,6.115909043
5.83274246,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,6.727499954
6.4160167,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,7.400249942
7.05761837,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,8.140274937
7.76338021,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,8.954302434
8.53971823,24,24,24,24,Cm9,period_data_Cm9.csv,0,0,0,0,9.849732676
0.04636674,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.101525597
0.05100341,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.111678148
0.05610376,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.122845982
0.06171413,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.135130567
0.06788554,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.148643617
0.0746741,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.163507992
0.08214151,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.179858791
0.09035566,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.197844668
0.09939123,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.217629144
0.10933035,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.239392052
0.12026338,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.263331246
0.13228972,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.289664375
0.14551869,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.318630808
0.16007056,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.350493891
0.17607762,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.385543289
0.19368538,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.424097613
0.21305392,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.466507379
0.23435931,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.513158113
0.25779524,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.564473922
0.28357477,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.620921327
0.31193225,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.683013466
0.34312547,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.751314802
0.37743802,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.826446289
0.41518182,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,0.909090913
0.4567,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1
0.50237,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1.1
0.552607,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1.21
0.6078677,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1.331
0.66865447,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1.4641
0.73551992,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1.610510007
0.80907191,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1.771561003
0.8899791,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,1.948717101
0.97897701,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,2.143588811
1.07687471,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,2.35794769
1.18456218,24.11111111,24,24.22222222,13.4375,Cp5,period_data_Cp5.csv,0.111111111,0,0.222222222,-10.5625,2.593742457
1.3030184,24.11111111,24.11111111,24.22222222,15.42857143,Cp5,period_data_Cp5.csv,0.111111111,0.111111111,0.222222222,-8.571428571,2.853116707
1.43332024,24.11111111,24,24,18,Cp5,period_data_Cp5.csv,0.111111111,0,0,-6,3.138428377
1.57665226,24,24,23.875,24,Cp5,period_data_Cp5.csv,0,0,-0.125,0,3.452271206
1.73431749,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,3.797498336
1.90774924,24.11111111,24,23.875,24,Cp5,period_data_Cp5.csv,0.111111111,0,-0.125,0,4.177248172
2.09852416,24,24,23.88888889,24,Cp5,period_data_Cp5.csv,0,0,-0.111111111,0,4.59497298
2.30837658,24,24,23.88888889,24.11111111,Cp5,period_data_Cp5.csv,0,0,-0.111111111,0.111111111,5.054470287
2.53921424,24.11111111,24,24,24.11111111,Cp5,period_data_Cp5.csv,0.111111111,0,0,0.111111111,5.55991732
2.79313566,24,23.88888889,23.88888889,24.11111111,Cp5,period_data_Cp5.csv,0,-0.111111111,-0.111111111,0.111111111,6.115909043
3.07244923,24,23.88888889,23.88888889,24.11111111,Cp5,period_data_Cp5.csv,0,-0.111111111,-0.111111111,0.111111111,6.727499956
3.37969415,23.88888889,23.88888889,23.88888889,24,Cp5,period_data_Cp5.csv,-0.111111111,-0.111111111,-0.111111111,0,7.400249945
3.71766356,24,23.88888889,24,24,Cp5,period_data_Cp5.csv,0,-0.111111111,0,0,8.140274929
4.08942992,24,23.88888889,24,24,Cp5,period_data_Cp5.csv,0,-0.111111111,0,0,8.95430243
4.49837291,24,24,24,24,Cp5,period_data_Cp5.csv,0,0,0,0,9.849732669
0.12036134,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.1015256
0.13239747,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.111678157
0.14563722,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.122845975
0.16020094,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.135130571
0.17622103,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.148643624
0.19384314,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.163507993
0.21322745,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.179858789
0.2345502,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.197844672
0.25800522,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.217629139
0.28380574,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.239392051
0.31218631,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.263331253
0.34340494,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.289664377
0.37774544,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.31863082
0.41551998,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.350493898
0.45707198,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.38554329
0.50277918,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.424097621
0.55305709,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.466507376
0.6083628,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.513158114
0.66919908,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.564473926
0.73611899,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.62092132
0.80973089,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.683013453
0.89070398,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.751314799
0.97977438,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.826446281
1.07775182,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,0.909090911
1.185527,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1
1.3040797,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1.1
1.43448767,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1.21
1.57793644,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1.331000003
1.73573008,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1.464099999
1.90930309,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1.610510001
2.1002334,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1.771561002
2.31025674,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,1.948717102
2.54128241,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,2.143588809
2.79541065,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,2.357947689
3.07495172,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,2.593742462
3.38244689,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,2.853116707
3.72069158,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,3.138428378
4.09276074,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,3.452271218
4.50203681,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,3.797498336
4.95224049,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,4.177248169
5.44746454,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,4.594972987
5.99221099,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,5.054470282
6.59143209,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,5.559917311
7.2505753,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,6.115909043
7.97563283,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,6.727499947
8.77319612,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,7.400249948
9.65051573,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,8.140274941
10.6155673,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,8.954302433
11.67712403,24,24,24,24,Gkp,period_data_Gkp.csv,0,0,0,0,9.849732676
1.02E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1015
1.12E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1117
1.23E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1228
1.35E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1351
1.49E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1486
1.64E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1635
1.80E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1799
1.98E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.1978
2.18E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.2176
2.39E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.2394
2.63E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.2633
2.90E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.2897
3.19E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.3186
3.51E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.3505
3.86E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.3855
4.24E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.4241
4.67E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.4665
5.13E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.5132
5.65E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.5645
6.21E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.6209
6.83E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.683
7.51E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.7513
8.26E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.8264
9.09E-05,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,0.9091
0.0001,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1
0.00011,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1.1
0.000121,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1.21
0.0001331,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1.331
0.00014641,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1.4641
0.00016105,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1.6105
0.00017716,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1.7716
0.00019487,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,1.9487
0.00021436,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,2.1436
0.00023579,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,2.3579
0.00025937,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,2.5937
0.00028531,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,2.8531
0.00031384,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,3.1384
0.00034523,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,3.4523
0.00037975,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,3.7975
0.00041772,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,4.1772
0.0004595,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,4.595
0.00050545,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,5.0545
0.00055599,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,5.5599
0.00061159,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,6.1159
0.00067275,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,6.7275
0.00074002,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,7.4002
0.00081403,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,8.1403
0.00089543,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,8.9543
0.00098497,24,24,24,24,Gp6,period_data_Gp6.csv,0,0,0,0,9.8497
0.01972642,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.101525579
0.02169907,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.111678178
0.02386897,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.12284596
0.02625587,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.135130571
0.02888146,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.148643644
0.0317696,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.163507977
0.03494656,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.179858775
0.03844122,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.197844673
0.04228534,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.21762913
0.04651388,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.239392074
0.05116526,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.26333124
0.05628179,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.289664385
0.06190997,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.318630829
0.06810096,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.350493875
0.07491106,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.385543284
0.08240217,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.424097633
0.09064238,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.46650736
0.09970662,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.513158106
0.10967728,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.564473906
0.12064501,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.620921307
0.13270951,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.683013433
0.14598047,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.751314822
0.16057851,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.826446269
0.17663636,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,0.90909089
0.1943,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1
0.21373,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1.1
0.235103,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1.21
0.2586133,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1.331
0.28447463,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1.4641
0.31292209,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1.610509985
0.3442143,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1.771560988
0.37863573,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,1.948717087
0.41649931,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,2.143588832
0.45814924,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,2.35794771
0.50396416,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,2.59374246
0.55436058,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,2.853116727
0.60979663,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,3.138428358
0.6707763,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,3.45227123
0.73785393,24,24,24,24,K1,period_data_K1.csv,0,0,0,0,3.797498353
0.81163932,24.75,22.2,24.125,24.88888889,K1,period_data_K1.csv,0.75,-1.8,0.125,0.888888889,4.177248173
0.89280325,24,12.21052632,24,24,K1,period_data_K1.csv,0,-11.78947368,0,0,4.59497298
0.98208358,24,12.21052632,24,24,K1,period_data_K1.csv,0,-11.78947368,0,0,5.054470304
1.08029193,24,12.21052632,24,24,K1,period_data_K1.csv,0,-11.78947368,0,0,5.559917293
1.18832113,24,12.21052632,24,24,K1,period_data_K1.csv,0,-11.78947368,0,0,6.115909058
1.30715324,24,12.21052632,24,24,K1,period_data_K1.csv,0,-11.78947368,0,0,6.727499949
1.43786856,24,12.21052632,24,24,K1,period_data_K1.csv,0,-11.78947368,0,0,7.400249923
1.58165542,24,12.21052632,24,24,K1,period_data_K1.csv,0,-11.78947368,0,0,8.140274936
